"D.345.Cirrhosis","D.334.Cirrhosis","D.520.Cirrhosis","D.451.Cirrhosis","D.473.Cirrhosis","D.464.Cirrhosis","D.507.Cirrhosis","D.514.Cirrhosis","D.569.Cirrhosis","D.588.Cirrhosis","D.605.Cirrhosis","D.607.Cirrhosis","D.541.Cirrhosis","D.524.Cirrhosis","D.614.Cirrhosis","D.513.Cirrhosis","D.606.Cirrhosis","D.527.Cirrhosis","D.388.Cirrhosis","D.309.Cirrhosis","D.128.Cirrhosis.non.HCC","D.123.Cirrhosis.non.HCC","D.122.Cirrhosis.non.HCC","D.138.Cirrhosis.non.HCC","D.127.Cirrhosis.non.HCC","D.109.Cirrhosis.non.HCC","D.114.Cirrhosis.non.HCC","D.111.Cirrhosis.non.HCC","D.108.Cirrhosis.non.HCC","D.130.Cirrhosis.non.HCC","D.134.Cirrhosis.non.HCC","D.129.Cirrhosis.non.HCC","D.125.Cirrhosis.non.HCC","D.116.Cirrhosis.non.HCC","D.131.Cirrhosis.non.HCC","D.132.Cirrhosis.non.HCC"
"MYH11_P236_R_01",0.782487565061742,0.756226757305851,0.831255197943959,0.758873306376453,0.834228551626508,0.870006213815889,0.816502040292417,0.789815472986577,0.772568690619696,0.855724833384153,0.776673885890428,0.802360113969075,0.777120390423874,0.822087315786996,0.830583222768299,0.829804300364624,0.804169240411018,0.800001812193343,0.80183914443411,0.775119392345834,0.803590683325153,0.847336894413128,0.806082152619828,0.810352863666151,0.826934238783447,0.807931610185048,0.765944881325417,0.82316414933116,0.796602252630713,0.769837532091457,0.846167508284996,0.814933158188691,0.759227453983549,0.795527643893156,0.822025256216326,0.736843007949507
"MYLK_E132_R_01",0.0942810821967515,0.0481364356893077,0.17464176385031,0.103365611304404,0.0810228990182506,0.108490798959739,0.106000388925351,0.116781140498177,0.16927724790211,0.1129503692305,0.130455362011554,0.0947286614267373,0.0971451806922725,0.0902280099725037,0.256150105948819,0.0522185664124604,0.185662442232996,0.147026574164165,0.0808783085080636,0.210657061581709,0.0889309153130031,0.0938171898275274,0.132825562962802,0.112126264993584,0.0693041179812752,0.0413452925231797,0.149127889114195,0.188534002311192,0.173809922674731,0.0760760252062181,0.0591203391260334,0.103932236116819,0.163887442411426,0.0696580395098775,0.122322021957209,0.0906930197648236
"MYLK_P469_R_01",0.0385895700252693,0.0450427585063788,0.0408291355150065,0.0458156445714766,0.0395140504767007,0.0432157933157711,0.0381498647957958,0.0500949901152418,0.0404965327965411,0.056535142002646,0.0511809241936725,0.0454673341482818,0.0582047453127592,0.0369239123057083,0.0501991849268764,0.0435853825779475,0.0542599391531664,0.0404612957623892,0.0428617023063614,0.0385523290124336,0.0393224632537008,0.0651963324246998,0.0531971053744684,0.04805048630443,0.045836736027178,0.0384449575122386,0.0494775215295041,0.0421365649427652,0.0489338878747389,0.0487115897245468,0.0755749455031502,0.0428853448481523,0.0570353549584791,0.0389225730016029,0.0426361544362056,0.0508638039625514
"MYOD1_E156_F_01",0.882833911239647,0.876700646738702,0.875002634740636,0.906602939110826,0.834358865289838,0.922503088597501,0.827386266740232,0.897217355839196,0.868803409890274,0.813509080817928,0.889948867938227,0.921284481257618,0.885558196285953,0.918711272274837,0.904102690336874,0.922782411335015,0.899303925266256,0.874400414680943,0.895121664869378,0.836700398677284,0.889479803430297,0.919707504960924,0.907548790175408,0.911833554896828,0.836859841661172,0.830956412539437,0.905691396599332,0.885508361319466,0.911097762711351,0.905373842927739,0.917352418990746,0.926571493402109,0.88812826111007,0.918707580059521,0.895671683131751,0.909872730781894
"MYOD1_P50_F_01",0.935114956150747,0.931839858261047,0.944134459517106,0.926189709175733,0.945566086461189,0.946651303652494,0.94908834288677,0.946277627704621,0.940253207579233,0.952562864873151,0.935858471599131,0.932327938803033,0.942873340691286,0.94386360836404,0.935408294612583,0.937704125213546,0.94755696774294,0.948026021975851,0.946871655152282,0.944805154226866,0.956949876563757,0.955694110251241,0.942349232939517,0.938780235913063,0.949647259296017,0.953541499656123,0.920675208822689,0.949214549581186,0.965915892471439,0.944815685547848,0.945494657883955,0.939987693990565,0.94777456461667,0.961374614580213,0.938389310410055,0.912260090966571
"NAT2_P11_F_01",0.413553990778139,0.175944257321369,0.20721782102555,0.294103255930995,0.330996664593815,0.4809453759316,0.176231536599874,0.295772923404291,0.297337704763643,0.351209794029755,0.268196452244177,0.383114444789556,0.408573078246966,0.268867028437859,0.325764834148275,0.0565222041966021,0.301726943231931,0.547326923263886,0.320742758949631,0.276736365452487,0.228533251803286,0.371810232479926,0.338500280176342,0.472677085686781,0.260363894051756,0.328005778524298,0.358349789128782,0.353289915920085,0.762516381734918,0.406011145135847,0.40058603059058,0.454408883977699,0.325227623543097,0.373453209911422,0.512750938965993,0.496519734622737
"NBL1_E205_R_01",0.0308672065413948,0.0227232888577262,0.0195458432982969,0.0220592050269507,0.0175141009198351,0.0192455880371817,0.0235679707445237,0.0197384239702291,0.0237288912761525,0.0335777974608798,0.0226164804954573,0.0177969571178308,0.0192353377342327,0.0180803975875547,0.023787772435954,0.0245998790992099,0.0220800462642812,0.0286795065564496,0.0204431904415098,0.019126977680304,0.0227903212120025,0.0230542660911583,0.0201283467867038,0.0251291140960881,0.0310018708430056,0.0349416804778136,0.0256183227973776,0.0214344778516004,0.0282326023429365,0.0196230472586665,0.020611886226585,0.0296888141295206,0.023997700401849,0.0355164426587108,0.0241816346701219,0.0269327558962954
"NBL1_P24_F_01",0.0233286282561273,0.0290578913533849,0.0273639021501795,0.0559496668610713,0.0258078906551726,0.0273471168861144,0.0253053846218073,0.0336499959238283,0.0320683681718443,0.0289715488516237,0.0348109765482359,0.0457578197097921,0.0450668114833738,0.02722704498864,0.0389434726325223,0.0309015173874282,0.0497257457477322,0.0279555330910987,0.0521149331646818,0.0249483627969139,0.0312006892612707,0.0293484037841477,0.0309475939846415,0.0296911005454599,0.0290281590097052,0.0279486365348121,0.0274795446351643,0.0298086515598161,0.0320559263232692,0.0260526353490638,0.0302535347242101,0.0397935545044123,0.0282931608018813,0.0261351736563762,0.0271580114200276,0.0316545921090146
"NCL_P1102_F_01",0.981775530624822,0.960541070927951,0.965848148469961,0.967609788524658,0.97401504652544,0.972485220616055,0.974754701880752,0.981383695281017,0.978106664085699,0.971942365058817,0.975471580310228,0.980220118824289,0.975698873011211,0.981357604340869,0.962726670429171,0.968571361659275,0.97997351959929,0.978611116898436,0.974865842751443,0.976010196489773,0.980188498131538,0.977911749722023,0.973138752634635,0.971246536958006,0.971402018056293,0.975633411531771,0.974676107887787,0.976593915881663,0.97575335179649,0.975857430239303,0.977083669126265,0.981993560499925,0.980547741706465,0.98244264379968,0.976719680502875,0.957692120583132
"NCL_P840_R_01",0.046329640322914,0.057025803205635,0.0787563459311819,0.057037684664662,0.0473870102688207,0.175739731598211,0.0757637062512644,0.0491701712996205,0.0795682763446015,0.0790967122703312,0.0462308482626588,0.0690425782168902,0.0714776684406572,0.0518874348045157,0.119417095768492,0.0590058729726576,0.0569815705189454,0.0521490215981236,0.0697509034527133,0.0541422766367844,0.0771832702963322,0.0571618022893714,0.0732622666014472,0.0747184370836842,0.0656554985411007,0.0622021996024333,0.0533498621570115,0.0747125182378195,0.0583807420782978,0.0758523993463081,0.065526337711382,0.0718336929271592,0.0685765557905531,0.0556788596535814,0.061524180266507,0.0761629112313465
"NDN_E131_R_01",0.0725437900658543,0.135166558696171,0.0697731755424063,0.10571805526885,0.0881017636507459,0.134157673986388,0.0611980716044842,0.0545791826007585,0.071132924979335,0.08509033203125,0.0879933770456713,0.193804190347439,0.109641973651409,0.118289759605547,0.0881147237171789,0.114953000881805,0.0650414431984398,0.0622846399490087,0.0605600800999185,0.0634647323900064,0.035414356349774,0.145003444878244,0.0927442707040622,0.0952395288702453,0.0790975282432579,0.0770204707684273,0.095104429325848,0.116811541144517,0.131249450452827,0.0941981499142829,0.144676589957714,0.0897686440143731,0.0901832824215496,0.091351739345997,0.0705171221990686,0.0702810707627534
"NDN_P1110_F_01",0.0638996575231913,0.0689779728477182,0.0566545474943131,0.0766265432628741,0.0621149897330595,0.102612370341913,0.0778479117509672,0.070884300418738,0.090571118674496,0.0870399654974123,0.0494689266228262,0.0568337960549086,0.090700608670993,0.0484949629662019,0.0795623438636436,0.0922733980094817,0.0699359879045263,0.0637869482989439,0.0548276809221912,0.0775532617384353,0.057101775799213,0.0492227471044289,0.0763158883481744,0.0709489458699891,0.0621291713199777,0.0675570974881601,0.0590148297600075,0.0569737295024938,0.0456660579234634,0.0711499048662199,0.0788937716096588,0.0851789932399019,0.0929098674619462,0.059807853451324,0.0917079874309869,0.0760266199457589
"NEFL_E23_R_01",0.0336395996794454,0.0367245849618823,0.0305561674008811,0.0963287562009909,0.0624078414660132,0.0340830370883508,0.046724295440043,0.0409011358683809,0.0551007490241587,0.044280897666941,0.051082875059614,0.0558738216894772,0.0657760890123278,0.0657439634988948,0.0477336664533886,0.0438387316284453,0.0725272666148615,0.0392329119348618,0.0449866311867471,0.0544236948488109,0.0355807442134154,0.0334074626922217,0.0500410418858458,0.0448434158669565,0.0437986426684212,0.0404657770671724,0.0454471762600044,0.0407334142327576,0.0419561614996196,0.0452050972002604,0.0917287941765081,0.0536999929728774,0.0411853015331056,0.0603927380511301,0.0566543257062775,0.0413004562592991
"NEFL_P209_R_01",0.157807860956,0.0429827119077182,0.264693741466358,0.122403386775932,0.106481058556501,0.41161691213015,0.239132287356431,0.105306246588812,0.154764357076645,0.135646687697161,0.0678806871480653,0.16576548617991,0.131265711018581,0.109507076690931,0.284557241259989,0.16618597056131,0.0671182654025721,0.0412750285695379,0.116805427266146,0.149032818253445,0.0711715022340438,0.198995768867774,0.127876800228148,0.0736269869158106,0.0709208017134107,0.0850549657625815,0.0550251868703282,0.161418087566695,0.0492768317776519,0.0521484956389981,0.0615341269653188,0.0713395186133353,0.137817491029339,0.0666540993857358,0.0861398507882883,0.176757232427676
"NEO1_P1067_F_01",0.0298764594384298,0.0312662696165091,0.0572035529548461,0.0791141635448594,0.0336865988521301,0.041123779751943,0.0654572046490641,0.0540147534653935,0.0772700587084149,0.052408949426694,0.0402474337794443,0.0747903528926508,0.0676306223987947,0.0611898613811776,0.0482300150921104,0.0482630746577957,0.0443657363082181,0.025626180754464,0.0542372443292874,0.037427374024079,0.0323686509798183,0.053554166398144,0.0641725520137431,0.0494654607446905,0.0312489554971062,0.0298882475436598,0.0639534512992189,0.0556642514245142,0.101637307360869,0.042191934744413,0.0564366533646376,0.0328983257102094,0.0376018630133387,0.0524662055246621,0.0418941755482094,0.0778956765594904
"NES_P239_R_01",0.0347614664871882,0.03681738775325,0.556309850129935,0.0517568321249303,0.0322185152774739,0.0330049619486926,0.0916331199860986,0.0318109356846286,0.0347053902747689,0.0385977859778598,0.0563434530981492,0.036520102191744,0.0359613489827315,0.0319874893375035,0.508313170103665,0.0439877777385284,0.0382184890912455,0.032102776429569,0.588510878431986,0.0373629339721313,0.530549697385662,0.0562225576289791,0.0625684704284899,0.0395952026708277,0.484069883866636,0.564344541876408,0.0343565803744047,0.100003122853039,0.0755514643210255,0.0454928890587724,0.0992627948536024,0.0419994024059301,0.0698656717595185,0.0500872706431977,0.041608614884477,0.100648287039432
"NEU1_P745_F_01",0.0481795316353691,0.116203861099326,0.0862259265754103,0.0669066202936062,0.0522148816989849,0.0552617249821988,0.0558342953556522,0.051840060452714,0.0513248105094212,0.0515799660062281,0.0590434699472614,0.0569365456144381,0.0523185649901927,0.0798099154379705,0.0671489227866017,0.0609945001862057,0.058405436742244,0.0570574429662295,0.0727838238176484,0.0517051091961071,0.103200364264774,0.0677144820538121,0.0673789287177809,0.0746687478407405,0.0799836739289534,0.0645221453502314,0.0770370319684694,0.0631924468449529,0.0689567627993825,0.074793600054027,0.0914762708792963,0.0724052066753249,0.0591505091365602,0.0586330131784677,0.0698032258648468,0.149988174124985
"NFKB1_P336_R_01",0.267501318560469,0.2166107864738,0.110452979855965,0.265183450902849,0.193420329200978,0.28119428097094,0.298868572041396,0.206095613287905,0.238212540392544,0.306102650874225,0.189540505451968,0.186484119002044,0.236653251109968,0.218073655155658,0.147157608673739,0.282981163672697,0.239666992749685,0.140019335884335,0.175225247036125,0.19259883411002,0.294812582869491,0.176328286837618,0.194551330654333,0.225104221123041,0.145308607005151,0.219148270156662,0.175882582229233,0.237768090960321,0.485615029657519,0.207562563021359,0.19406679388684,0.235989260323703,0.188267359191597,0.178932190993627,0.186642575906493,0.0595191709561211
"NFKB1_P496_F_01",0.184597359378538,0.181215524741114,0.272046484685255,0.274142508328198,0.249776450675438,0.264829907007984,0.295401011700197,0.183310466283046,0.241854790413593,0.177556844827355,0.250579047325504,0.249486236370538,0.325830045168994,0.412454375728436,0.237341654843786,0.347906716913398,0.300172132867032,0.146088028503911,0.30674919927694,0.277534802868954,0.187041970474766,0.171295167616643,0.263352432310976,0.275376807392523,0.138004949237492,0.200383592113719,0.258837490833829,0.255575093604091,0.446044172096094,0.306861744498656,0.314467483799481,0.228276864383686,0.211741086366509,0.301202270124956,0.290709106033997,0.330505058547776
"NFKB2_P709_R_01",0.88685430560126,0.766908700715035,0.882845139296774,0.838588051146892,0.90011193239979,0.904410390040918,0.908829623944743,0.870810892966886,0.913189479334407,0.785495090016367,0.847465798830832,0.870967079276202,0.843256057002783,0.899163124288926,0.87138045540797,0.872968268738751,0.835818945606851,0.857856271496353,0.857964165379165,0.870168344578704,0.883143800440205,0.87631076581576,0.874297650263163,0.888224136951062,0.898695649117663,0.910468111745128,0.819255696460922,0.883539728136124,0.9133231326681,0.841379924173365,0.857072497847561,0.884354228803883,0.911523084573685,0.851051601791503,0.898842403971878,0.915950207153265
"NGFB_E353_F_01",0.0778586201252808,0.0903555269328578,0.0678091737499043,0.135685661976519,0.0523230821360117,0.121024547133953,0.155817477820369,0.110551543007223,0.14333361515049,0.121378652518968,0.078996282527881,0.111283260357023,0.0618815119128009,0.0935305450251693,0.0938060525513747,0.284773973465206,0.14303507283525,0.0931819867942726,0.118655165134759,0.0339166594472841,0.160230696215592,0.162026068830419,0.137700828682564,0.121454837797198,0.0825111324543788,0.132255079335371,0.0948795510496467,0.0840836923499425,0.149187295590391,0.147590882250272,0.0330257789074028,0.091133835262389,0.0864622996505294,0.0686513807281433,0.111201566436707,0.100758481855007
"NGFB_P13_F_01",0.725475043185744,0.47041318342898,0.838506305983413,0.680596448573175,0.749951277820365,0.852429649591489,0.788656369373858,0.677719135473862,0.810676951182381,0.852042987388072,0.785489539441,0.792861434412501,0.728599292814452,0.708418938495983,0.742384982220139,0.465306812362975,0.740290528940093,0.706756561173292,0.744925806163796,0.690266960976219,0.787562237275237,0.842995914838852,0.759049666999218,0.709888528597195,0.737170144974133,0.791058064718692,0.683909487874115,0.803209626201686,0.621152992796387,0.705024254539863,0.770221207708888,0.726597336638602,0.789846105463222,0.817084237407435,0.687360488862856,0.61574440776351
"NGFR_E328_F_01",0.36279789974521,0.445850942782835,0.320908912602881,0.234461787576961,0.572708365164843,0.198629142206584,0.33207498976422,0.492058684085761,0.452192124900225,0.548011108511746,0.342545633109036,0.403992137725363,0.326401155919704,0.364172527081052,0.154440871855359,0.506966366249133,0.328831770972282,0.321852550576297,0.388284524325674,0.317014520864609,0.12903096974027,0.355231092326398,0.382677591594695,0.33508732818794,0.194901283857007,0.168411638111742,0.194852915097217,0.307027186600529,0.181702123260766,0.169418936646346,0.283750246556308,0.166220868733283,0.631775594696788,0.522943629282876,0.201947412499885,0.28852500545356
"NGFR_P355_F_01",0.0365494441645552,0.0512525283958301,0.0423695932787656,0.0500603491418646,0.0419710988485999,0.042153814426448,0.042896439240608,0.0470742329209741,0.0461402003190822,0.046817724397749,0.0487226365833558,0.042317909433496,0.042500648608135,0.0462553404193113,0.0415767540911696,0.0505653800374086,0.0431364885282433,0.0398335202113305,0.0462902285564959,0.0423690938019558,0.0506323451409436,0.04896686609396,0.0470483510280293,0.0595483694775945,0.0397650638593261,0.04174158134543,0.0411874328561093,0.0456866156468031,0.0545147640998857,0.0401057068030217,0.0445177636588104,0.0419209071262174,0.046456797048509,0.0411482212334467,0.0478960642691718,0.0589777443188052
"NID1_P677_F_01",0.236449447501513,0.178828655799102,0.197940731532842,0.194473238771306,0.225314402965316,0.236963771411248,0.198982027759779,0.176461285569392,0.200197581331971,0.204274067264563,0.169701278761837,0.217368135252545,0.220888088956828,0.206263493395271,0.176147962697142,0.160663127452445,0.327895511405445,0.0828483158695164,0.17394370122631,0.199082707524822,0.220884929628138,0.264259612238314,0.217017721688183,0.235208228612071,0.150639810250348,0.254541054764894,0.249240741910561,0.15722388335748,0.219466538205771,0.265667463577106,0.105320875791942,0.172361804588629,0.15353567071276,0.195934375,0.228818015219481,0.310737634143333
